feat_MedInc,feat_HouseAge,feat_AveRooms,feat_AveBedrms,feat_Population,feat_AveOccup,feat_Latitude,feat_Longitude,price,Latitude,Longitude,main_MedInc,main_HouseAge,main_AveRooms,main_AveBedrms,main_Population,main_AveOccup,main_Latitude,main_Longitude,joint_00_main_MedInc,joint_01_main_Latitude,joint_02_main_Longitude,joint_03_main_AveOccup,joint_04_main_AveRooms,joint_05_main_HouseAge,joint_06_main_Population,joint_07_main_AveBedrms,joint_08_inter_Latitude×Longitude,joint_09_inter_MedInc×AveOccup,joint_10_inter_HouseAge×AveOccup,joint_11_inter_MedInc×AveRooms,joint_12_inter_MedInc×Longitude,joint_13_inter_MedInc×HouseAge,joint_14_inter_MedInc×Latitude,joint_15_inter_AveOccup×Latitude,joint_16_inter_HouseAge×Latitude,joint_17_inter_AveOccup×Longitude,joint_18_inter_HouseAge×Longitude,joint_19_inter_AveRooms×Latitude,umap_1,umap_2,cluster,cluster_refined,umap_1_refined,umap_2_refined,cluster_two
2.1979,8.0,5.642380708055413,1.1313494099538224,5060.0,2.5962031811185224,33.79,-116.95,0.953,33.79,-116.95,-0.49034682,-0.059539907,-0.0059091076,0.029565003,0.050347574,0.020136777,0.48704693,-0.69091684,-0.49034682,0.48704693,-0.69091684,0.020136777,-0.0059091076,-0.059539907,0.050347574,0.029565003,-0.16040778,-0.005163906,0.010082254,-0.004882172,0.013289332,0.026981719,0.010208219,0.015735969,-0.008076742,-0.007426858,0.022090197,0.0068569183,6.777416,5.918612,1,0,0.7063723,3.251042,1
4.375,35.0,5.173913043478261,1.0909090909090908,1113.0,4.399209486166008,34.05,-117.95,1.565,34.05,-117.95,0.027285062,0.032069735,-0.08248146,0.028122079,0.004798431,-0.34080487,0.59628797,-0.2920994,0.027285062,0.59628797,-0.2920994,-0.34080487,-0.08248146,0.032069735,0.004798431,0.028122079,-0.062296852,-0.05807142,-0.034277096,0.0055161677,-0.035400957,-0.0063641677,0.020123854,-0.055130005,0.006112635,0.033552513,-0.0010379404,-0.008708879,11.494797,8.367383,1,0,-0.9192126,6.3566513,1
5.5683,19.0,5.2875,1.0770833333333334,2021.0,2.105208333333333,34.14,-118.39,3.092,34.14,-118.39,0.41051424,0.009653553,-0.09264546,0.022164822,0.020479701,0.38620502,0.517157,0.06707153,0.41051424,0.517157,0.06707153,0.38620502,-0.09264546,0.009653553,0.020479701,0.022164822,0.15954946,0.08215098,-0.11223133,-0.0052292123,-0.0258561,-0.05353731,-0.016670913,0.027475864,-0.009591699,0.010822371,0.005563237,0.002939254,4.918084,4.2817707,1,0,3.080727,4.4162135,1
3.0574,25.0,3.7658643326039374,1.148796498905908,1890.0,2.0678336980306344,34.03,-118.39,3.194,34.03,-118.39,-0.29224616,0.01943212,-0.12256618,0.048344746,0.02282346,0.43937457,0.38343966,0.07324654,-0.29224616,0.38343966,0.07324654,0.43937457,-0.12256618,0.01943212,0.02282346,0.048344746,0.23802553,-0.05200608,0.017795727,0.02133049,0.03866516,-0.025085041,0.05567819,0.039660126,0.011529386,0.022590712,-0.004568279,-0.02166596,9.285699,5.5325146,1,0,2.3554368,5.7187734,1
3.4492,33.0,4.879417879417879,1.0644490644490645,1259.0,2.617463617463617,37.69,-122.48,2.643,37.69,-122.48,-0.18597195,0.04690436,-0.11073142,0.017315831,0.0036562383,0.023119736,-0.37116638,1.1494898,-0.18597195,-0.37116638,1.1494898,0.023119736,-0.11073142,0.04690436,0.0036562383,0.017315831,-0.04043418,-0.026795128,-0.019250542,0.029437894,0.06963539,-0.008891706,0.01589182,-0.013838023,-0.00043968856,-0.014850259,0.011376798,0.004741907,-1.4949167,3.2215152,2,8,12.238559,4.201324,0
1.1667,52.0,2.477477477477477,1.108108108108108,273.0,2.45945945945946,34.15,-118.15,5.00001,34.15,-118.15,-0.65576345,0.08683699,-0.32022566,-0.015569147,-0.059944294,0.0655099,0.48149535,-0.19166934,-0.65576345,0.48149535,-0.19166934,0.0655099,-0.32022566,0.08683699,-0.059944294,-0.015569147,0.04036442,0.010547034,0.022145584,0.27215996,0.020545777,-0.02062469,0.040809482,0.026318818,0.037120193,0.0018996485,0.008558001,0.062448055,7.7335677,10.052131,1,0,-0.05785331,6.64323,1
3.5082,11.0,4.442100098135427,1.076054955839058,7096.0,3.4818449460255154,34.24,-118.45,1.365,34.24,-118.45,-0.17517306,-0.07929236,-0.13653764,0.020829007,0.052369505,-0.25035086,0.42324728,0.14992149,-0.17517306,0.42324728,0.14992149,-0.25035086,-0.13653764,-0.07929236,0.052369505,0.020829007,-0.13176677,-0.00566566,0.044664785,0.02688713,-0.0034106406,-0.0008284077,0.024923876,-0.019348897,-0.00988248,-0.01604858,0.0115261655,-0.030203313,8.420052,7.334035,1,0,0.7317218,4.052996,1
12.5381,29.0,6.888888888888889,1.2222222222222223,50.0,2.7777777777777777,33.96,-117.44,1.125,33.96,-117.44,2.2508125,0.101316884,0.23652121,0.05048853,0.26422578,0.03153357,0.3158514,-0.25967062,2.2508125,0.3158514,-0.25967062,0.03153357,0.23652121,0.101316884,0.26422578,0.05048853,-0.18333098,-0.029573966,-0.0058253333,-0.025228104,-0.1852502,-0.09432364,-0.0757366,-0.009790005,0.012287891,-0.044557065,-0.032610655,0.003846123,4.0238624,2.9747157,0,1,6.2442217,6.4044876,0
1.3615,43.0,3.7186858316221767,1.053388090349076,2123.0,4.359342915811088,34.02,-118.21,1.333,34.02,-118.21,-0.6203736,0.02964174,-0.1449948,-0.00062641036,0.026165422,-0.35263997,0.39217675,-0.19724667,-0.6203736,0.39217675,-0.19724667,-0.35263997,-0.1449948,0.02964174,0.026165422,-0.00062641036,-0.021272674,0.07278923,-0.013576895,0.046022043,-0.004188411,-0.034378823,-0.0030963868,-0.024722636,-0.01363796,0.010156192,0.0018019304,-0.01317282,9.746096,10.163223,1,0,-0.97520095,9.745329,1
3.5156,50.0,6.480337078651686,1.1910112359550562,887.0,2.491573033707865,32.73,-117.12,1.688,32.73,-117.12,-0.14387965,0.07050445,0.09864148,0.041145414,-0.008735254,0.1022292,1.150802,-0.6284485,-0.14387965,1.150802,-0.6284485,0.1022292,0.09864148,0.07050445,-0.008735254,0.041145414,-0.4357438,-0.055143215,-0.020627648,0.012552585,-0.072954655,0.010968436,0.04107079,0.036519706,0.07593608,-0.05235392,-0.05149871,0.024860293,12.593306,0.843605,1,0,-1.385272,1.2284697,1
1.7622,34.0,3.843478260869565,1.0367149758454106,2725.0,2.632850241545894,34.02,-118.35,1.679,34.02,-118.35,-0.56255066,0.047563992,-0.12447561,-0.009513415,0.03590453,0.017253578,0.3980626,-0.04293108,-0.56255066,0.3980626,-0.04293108,0.017253578,-0.12447561,0.047563992,0.03590453,-0.009513415,-0.010787023,-0.0035546492,-0.008492629,0.008989528,-0.00034132227,-0.01987768,0.0011076927,0.010849297,0.017709106,-0.0021815859,0.0028555766,-0.017110586,9.874164,8.063039,1,0,-0.17355323,6.8134513,1
4.5395,21.0,5.866253321523472,1.0664304694419842,3193.0,2.828166519043401,33.84,-118.04,2.56,33.84,-118.04,0.093691655,0.011142863,0.014273375,0.017116178,0.047064874,-0.02182708,0.4329151,-0.21997154,0.093691655,0.4329151,-0.21997154,-0.02182708,0.014273375,0.011142863,0.047064874,0.017116178,0.008458719,-0.012915331,-0.00048735552,0.024815679,-0.039349847,0.010821046,0.01622063,0.003806889,0.008714214,0.0018627048,-0.001410149,0.021318108,11.520999,5.2668867,1,0,0.8078621,5.8644667,1
3.6905,21.0,4.058917197452229,1.036624203821656,1624.0,2.5859872611464967,34.2,-118.55,1.798,34.2,-118.55,-0.10284109,0.011096164,-0.10786036,-0.007975683,0.016694294,0.03260149,0.4309821,0.15798417,-0.10284109,0.4309821,0.15798417,0.03260149,-0.10786036,0.011096164,0.016694294,-0.007975683,-0.10986371,-0.024391014,0.003928569,-0.011708848,-0.017995723,-0.0013648852,0.018491536,0.013110891,-0.004322037,0.002126161,-0.0010402612,-0.04628861,9.518252,7.415567,1,0,-0.10350551,6.0453825,1
4.0,13.0,6.40952380952381,1.119047619047619,1302.0,3.1,38.71,-120.87,1.674,38.71,-120.87,-0.018774543,-0.08117725,0.09525789,0.040317625,-0.0027060788,-0.13044167,-0.5720316,0.46613783,-0.018774543,-0.5720316,0.46613783,-0.13044167,0.09525789,-0.08117725,-0.0027060788,0.040317625,-0.20777276,-0.016827758,0.032677762,0.030696873,0.02498883,-0.0012361086,-0.050128996,0.012574226,0.041203886,0.014873654,0.007897675,-0.01951453,-4.0122027,4.7862654,15,8,9.168419,6.123002,0
6.0102,16.0,6.78827361563518,1.026058631921824,1154.0,3.758957654723127,38.01,-122.24,2.356,38.01,-122.24,0.68731445,-0.07371959,0.16998358,-0.0023071505,0.00048993994,-0.29932648,-0.58703434,0.68219626,0.68731445,-0.58703434,0.68219626,-0.29932648,0.16998358,-0.07371959,0.00048993994,-0.0023071505,-0.22305897,-0.08295679,0.035548225,-0.0072742924,0.020254657,-0.016817447,-0.057728797,0.04529786,0.026431262,-0.021965072,-0.0013552755,-0.010482401,-3.9075904,3.8782809,15,8,9.366647,4.9349027,0
2.5947,29.0,3.217815741305674,0.9914582062233068,6234.0,3.8035387431360586,37.34,-121.86,1.773,37.34,-121.86,-0.3710739,0.040359214,-0.13897154,-0.009895981,0.043698065,-0.28999698,-0.10192652,0.5549057,-0.3710739,-0.10192652,0.5549057,-0.28999698,-0.13897154,0.040359214,0.043698065,-0.009895981,-0.08641468,0.038981967,-0.012005389,0.00065770745,0.028816164,-0.008186112,-0.026155151,-0.006557353,-0.0038379058,0.006967321,0.00023150444,-0.015912376,0.8016414,6.475251,6,8,11.514215,6.953329,0
3.625,13.0,5.479674796747967,1.048780487804878,719.0,2.9227642276422765,36.61,-119.46,1.083,36.61,-119.46,-0.12260885,-0.09098378,-0.06817348,0.00043803547,-0.031410057,-0.086556554,-0.10301441,0.4424919,-0.12260885,-0.10301441,0.4424919,-0.086556554,-0.06817348,-0.09098378,-0.031410057,0.00043803547,-0.51316154,-0.02296347,0.043772597,0.016522806,-0.033664472,0.0077955965,-0.027434438,-0.008587211,0.013063788,0.004134137,-0.0026626326,0.007651657,2.6737008,6.9273095,6,4,10.108756,8.50947,0
1.4889,19.0,4.48074369189907,1.0730411686586985,1412.0,1.8751660026560424,38.55,-121.45,0.776,38.55,-121.45,-0.61937064,-0.04961167,-0.17040567,0.015672082,0.0015704706,0.49889156,-0.59683394,0.50008106,-0.61937064,-0.59683394,0.50008106,0.49889156,-0.17040567,-0.04961167,0.0015704706,0.015672082,-0.30140594,-0.07413827,-0.053870097,0.0037495345,0.03744833,0.043261282,0.030682713,-0.05233583,0.042799264,0.006547369,0.014943682,0.02724713,-4.844757,6.5386634,7,8,9.369016,7.44922,0
3.3977,31.0,5.443333333333333,1.0533333333333332,944.0,3.1466666666666665,38.28,-122.3,1.587,38.28,-122.3,-0.18074,0.043183014,-0.068584524,0.0018111393,-0.012960517,-0.1642693,-0.536206,0.83982515,-0.18074,-0.536206,0.83982515,-0.1642693,-0.068584524,0.043183014,-0.012960517,0.0018111393,-0.32840395,0.0034271479,-0.013861515,0.022653323,0.011448562,-0.0074369283,-0.025976151,0.023273349,-0.018980175,-0.0019702315,0.008638561,0.0011169016,-1.8318892,6.214086,17,8,12.650173,5.7366567,0
1.4338,26.0,7.177215189873418,1.7721518987341771,329.0,2.0822784810126582,32.74,-116.0,0.439,32.74,-116.0,-0.46516114,0.02534116,0.25378966,0.05656392,-0.047925815,0.40067062,1.2678862,-0.8507707,-0.46516114,1.2678862,-0.8507707,0.40067062,0.25378966,0.02534116,-0.047925815,0.05656392,-0.59325063,-0.11139272,0.015775032,-0.015475813,-0.13133264,-0.029997203,0.08996731,0.036738187,0.018232316,-0.07689786,-0.017657757,0.0136941075,12.784992,1.0687301,1,0,0.7899872,1.971072,1
7.7499,11.0,7.949675324675325,1.0324675324675323,1931.0,3.13474025974026,38.73,-121.2,3.348,38.73,-121.2,1.30424,-0.07489352,0.37315953,-0.018348977,0.027873117,-0.13844417,-0.6393578,0.4950448,1.30424,-0.6393578,0.4950448,-0.13844417,0.37315953,-0.07489352,0.027873117,-0.018348977,-0.12186399,0.06694892,0.017276645,-0.013592213,-0.041690826,-0.072104916,0.065829754,0.017342448,0.04019296,0.0038510114,-0.0046797246,-0.020015776,1.805725,3.0212963,9,7,9.232117,3.7201474,0
7.6877,21.0,8.279737489745694,1.041017227235439,3645.0,2.9901558654634948,37.91,-122.01,3.677,37.91,-122.01,1.2805539,0.004152892,0.37419194,-0.0039717797,0.06110534,-0.12013605,-0.4015506,0.54826236,1.2805539,-0.4015506,0.54826236,-0.12013605,0.37419194,0.004152892,0.06110534,-0.0039717797,-0.08604778,0.070985004,0.0026283357,-0.0020375997,0.0052340776,-0.059029996,0.016660735,0.0070717037,0.011348724,-0.00510484,0.009999707,0.012767926,1.8044574,2.9357588,9,7,9.290846,3.5442436,0
4.8274,21.0,5.832214765100671,0.9899328859060402,983.0,3.298657718120805,32.57,-117.12,1.741,32.57,-117.12,0.19227561,-7.927418e-06,0.031589027,-0.015369933,-0.001866743,-0.21724853,1.1945721,-0.70097053,0.19227561,1.1945721,-0.70097053,-0.21724853,0.031589027,-7.927418e-06,-0.001866743,-0.015369933,-0.35144633,-0.06773707,0.002680391,0.011640684,-0.043482006,0.0032820501,0.014718264,-0.049871087,-0.0322043,0.0394423,0.00858891,0.042248428,7.249976,1.3961525,1,0,-1.0979522,0.8865608,1
4.0208,52.0,5.169683257918552,0.9841628959276018,1211.0,2.739819004524887,37.74,-122.48,3.231,37.74,-122.48,-0.0076639205,0.1211973,-0.10437825,-0.017516196,0.0028066272,-0.009634154,-0.3817955,1.1303523,-0.0076639205,-0.3817955,1.1303523,-0.009634154,-0.10437825,0.1211973,0.0028066272,-0.017516196,0.011883676,-0.007892357,-0.008581425,0.021278497,0.06508213,0.0076105073,-0.010262698,-0.010366514,-0.022832483,0.0018504262,0.12519616,0.0019906163,-1.2615206,1.6759856,2,3,14.149403,1.9371663,0
4.5022,2.0,4.529356943150047,1.1118359739049395,2332.0,2.173345759552656,33.65,-117.59,1.519,33.65,-117.59,0.10429473,0.11714071,-0.10180019,0.023117028,0.035148196,0.34309244,0.68839604,-0.40200204,0.10429473,0.68839604,-0.40200204,0.34309244,-0.10180019,0.11714071,0.035148196,0.023117028,-0.080837786,0.029314302,-0.16227466,-0.000120114535,-0.02574277,-0.13836977,0.009858996,0.048107624,-0.06374824,-0.052466214,-0.040297806,-0.021667808,5.157469,3.6882086,1,0,2.6824005,4.5879607,1
2.4632,24.0,2.7470389170896783,1.083756345177665,2642.0,2.2351945854483923,34.07,-118.28,2.167,34.07,-118.28,-0.41637573,0.015777407,-0.21874608,0.028450549,0.03387142,0.33239478,0.6115541,-0.15122423,-0.41637573,0.6115541,-0.15122423,0.33239478,-0.21874608,0.015777407,0.03387142,0.028450549,0.025619447,-0.08240707,-0.0027798787,0.11840666,-0.013759494,-0.010352348,0.013904184,0.036957085,-0.0038631856,-0.009091996,-0.009438507,0.015078872,7.7064238,9.817936,1,0,1.9012941,6.2224917,1
6.3236,24.0,7.829396325459317,1.0656167979002624,1203.0,3.15748031496063,34.29,-118.71,3.02,34.29,-118.71,0.84391207,0.010370325,0.34312508,0.01797118,0.00038574822,-0.17442022,0.33156577,0.07312211,0.84391207,0.33156577,0.07312211,-0.17442022,0.34312508,0.010370325,0.00038574822,0.01797118,-0.0566059,-0.08218899,-0.012017675,-0.044905573,-0.08354872,-0.050027266,-0.02798748,-0.0051656365,-0.001954943,-0.0042265765,-0.0095869675,0.071745925,9.363902,3.1613197,1,0,-1.1770132,4.401251,1
1.4423,32.0,4.090753424657534,1.1164383561643836,1672.0,2.863013698630137,37.93,-122.34,0.883,37.93,-122.34,-0.5836896,0.045902528,-0.1259504,0.030663483,0.012723895,-0.038926177,-0.3569628,0.9449407,-0.5836896,-0.3569628,0.9449407,-0.038926177,-0.1259504,0.045902528,0.012723895,0.030663483,-0.38254786,0.01547775,-0.010056578,0.0012909472,-0.017954975,-0.012355334,-0.05623871,-0.013976067,-0.019618154,-0.016718239,0.010214299,-0.015005678,-0.36969247,7.393383,6,8,12.965129,6.8770022,0
4.6371,31.0,5.576142131979696,1.2106598984771573,1193.0,3.027918781725888,37.57,-122.31,2.711,37.57,-122.31,0.12384534,0.04478674,0.0067167394,0.03871204,-0.0006435672,-0.12274994,-0.15381841,0.79635847,0.12384534,-0.15381841,0.79635847,-0.12274994,0.0067167394,0.04478674,-0.0006435672,0.03871204,0.06778592,-0.045298547,-0.02233348,0.025465151,0.08417687,0.0007074103,0.03872137,-0.008827943,-0.0026497059,0.0005193651,0.013812214,-0.018793441,-0.008141328,4.2830944,6,8,11.523572,4.528612,0
5.8142,28.0,7.648648648648648,1.237837837837838,898.0,2.427027027027027,36.49,-121.88,5.00001,36.49,-121.88,0.6386061,0.032809854,0.31141385,-0.0033251643,-0.012390539,0.12294226,0.0037977211,0.5564161,0.6386061,0.0037977211,0.5564161,0.12294226,0.31141385,0.032809854,-0.012390539,-0.0033251643,0.036682695,0.15022305,0.0032346994,0.065166175,-0.049680084,0.02310101,-0.048866905,-0.0007027164,-0.00079218484,0.001491785,0.005029708,0.020610178,0.5291665,3.4605443,6,-1,10.981831,2.912792,0
5.1538,23.0,6.781659388646288,0.9432314410480348,778.0,3.397379912663756,32.61,-117.03,1.713,32.61,-117.03,0.35310212,0.007938817,0.19227496,-0.010100286,-0.012806039,-0.21579841,1.1735507,-0.71381724,0.35310212,1.1735507,-0.71381724,-0.21579841,0.19227496,0.007938817,-0.012806039,-0.010100286,-0.33102423,-0.0961416,-0.013545364,0.0020674467,-0.05161196,0.012126999,0.005213946,-0.048033476,-0.032154948,0.03778732,0.0005901456,0.034472287,7.40933,1.4314399,1,0,-0.9786843,1.0030702,1
3.6923,45.0,5.084084084084084,1.012012012012012,1255.0,3.7687687687687688,33.81,-118.21,1.597,33.81,-118.21,-0.109087095,0.020763807,-0.095124945,0.0034039803,1.869537e-05,-0.2766594,0.4624731,-0.20297885,-0.109087095,0.4624731,-0.20297885,-0.2766594,-0.095124945,0.020763807,1.869537e-05,0.0034039803,-0.03074883,-0.034720838,-0.02427417,0.01744657,-0.014520943,0.0037870938,0.040847346,-0.036998793,-0.026526183,0.0015910566,-0.00012546033,-0.008472756,11.4284935,9.07995,1,0,-1.9619582,6.2982883,1
5.2713,7.0,6.832116788321168,1.0894160583941606,4218.0,2.565693430656934,33.94,-117.31,2.165,33.94,-117.31,0.32119206,-0.049274947,0.21020243,0.018490396,0.039507568,0.069490045,0.24231428,-0.44474947,0.32119206,0.24231428,-0.44474947,0.069490045,0.21020243,-0.049274947,0.039507568,0.018490396,-0.20017207,0.08361911,-0.0022806153,0.02407322,-0.033463806,-0.07630081,0.0113288015,0.0035909899,0.008045603,-0.038679004,0.01896125,0.016498424,7.1031413,4.0410056,1,0,1.641393,2.6292431,1
5.9567,35.0,6.092651757188499,1.0415335463258786,912.0,2.913738019169329,37.33,-121.98,2.943,37.33,-121.98,0.687086,0.018809192,0.034074258,-0.00079717534,-0.011904893,-0.09529807,-0.13271177,0.55941474,0.687086,-0.13271177,0.55941474,-0.09529807,0.034074258,0.018809192,-0.011904893,-0.00079717534,-0.0055233836,0.03588379,-0.013420742,0.0045217434,-0.025508732,0.036757693,0.0068205744,0.0026601441,0.0020623505,0.0028987825,0.013366699,-0.0008656308,0.6146868,3.4929733,6,7,10.591955,3.4078267,0
2.6771,42.0,4.375,0.925,444.0,3.7,34.11,-117.3,0.67,34.11,-117.3,-0.36565924,0.036875576,-0.13510913,-0.00060227327,-0.027116548,-0.28891283,0.5676232,-0.42692593,-0.36565924,0.5676232,-0.42692593,-0.28891283,-0.13510913,0.036875576,-0.027116548,-0.00060227327,-0.38326237,0.02517718,-0.01898864,0.026067857,0.00088799,-0.023759127,0.003581211,-0.01632817,0.0048803613,0.041978836,0.00019094348,-0.014632866,7.1945024,8.329294,1,0,-0.8470204,7.7538743,1
1.8681,33.0,3.233644859813084,0.9626168224299064,488.0,4.5607476635514015,34.02,-118.17,1.125,34.02,-118.17,-0.5375412,0.041893173,-0.13649538,0.003455766,-0.017942157,-0.33650234,0.4042595,-0.23034424,-0.5375412,0.4042595,-0.23034424,-0.33650234,-0.13649538,0.041893173,-0.017942157,0.003455766,-0.010953799,0.04540752,-0.01770015,0.09954247,-0.00082559884,-0.012676282,0.0016741455,-0.03417431,0.013261348,0.011781596,-0.00065381825,-0.020765185,8.853318,10.310902,1,0,-1.3043514,8.66441,1
2.8603,17.0,6.427561837455831,1.3745583038869258,736.0,2.6007067137809186,39.15,-120.87,1.289,39.15,-120.87,-0.29157794,-0.04862218,0.103169374,0.095946044,-0.025703048,0.017633764,-0.64438665,0.50073695,-0.29157794,-0.64438665,0.50073695,0.017633764,0.103169374,-0.04862218,-0.025703048,0.095946044,-0.19348559,-0.0052812016,0.0066609923,-0.007271994,0.031947643,0.017314749,-0.026979893,-0.0067051947,0.0300076,-0.0031813383,0.0166267,-0.0324609,-3.747267,5.7168784,15,2,7.0914493,5.260138,0
1.5161,28.0,3.904862579281184,1.0570824524312896,2263.0,4.784355179704017,33.91,-118.22,1.032,33.91,-118.22,-0.6148966,0.041436292,-0.1198651,-0.00059599197,0.036231063,-0.3245567,0.29359266,-0.18732202,-0.6148966,0.29359266,-0.18732202,-0.3245567,-0.1198651,0.041436292,0.036231063,-0.00059599197,-0.038950764,0.08552134,-0.009950414,0.007866807,-0.008597627,-0.015020394,-0.0044303536,-0.024445318,0.015970223,-0.0011796057,-0.00076215714,-0.009282596,10.257777,10.4316,1,0,-0.87476677,9.908275,1
4.125,36.0,6.26984126984127,1.1224489795918366,1478.0,3.3514739229024944,37.99,-122.04,1.362,37.99,-122.04,0.041868232,0.013603343,0.06119819,0.027356155,0.010973303,-0.23505256,-0.51493347,0.6326323,0.041868232,-0.51493347,0.6326323,-0.23505256,0.06119819,0.013603343,0.010973303,0.027356155,-0.2666147,-0.031471193,-0.016095176,0.036341563,0.02176015,-0.013556985,-0.035802424,0.03878671,-0.028204173,0.012427837,0.0028290153,-0.014196575,-2.240258,5.4672346,16,8,11.476944,5.7335067,0
2.4505,25.0,4.225388601036269,1.0751295336787563,1045.0,2.7072538860103625,33.2,-117.24,1.475,33.2,-117.24,-0.40426308,0.016983392,-0.14036873,0.026134044,-0.0061030015,-0.002301922,1.0966587,-0.5351726,-0.40426308,1.0966587,-0.5351726,-0.002301922,-0.14036873,0.016983392,-0.0061030015,0.026134044,-0.26882464,0.0076808883,0.00368007,0.019844841,-0.016790688,0.0007804991,0.017439097,0.016695797,0.015868664,-0.0054415762,-0.028196484,-0.03801936,13.1938715,0.50392133,1,0,-1.2843047,0.7732418,1
3.0139,35.0,3.606060606060606,1.2121212121212122,377.0,3.808080808080808,37.34,-121.92,2.042,37.34,-121.92,-0.28829005,0.031232145,-0.18999691,0.018386975,-0.03719979,-0.30552983,-0.11884445,0.56795835,-0.28829005,-0.11884445,0.56795835,-0.30552983,-0.18999691,0.031232145,-0.03719979,0.018386975,-0.04555434,0.023271866,-0.022327073,0.017177723,0.035933316,-0.018030383,-0.0014201701,-0.006795585,-0.0012253448,0.0054809153,0.0048927367,0.010173246,0.45342603,6.389378,6,8,12.065453,6.933484,0
5.779,39.0,6.309255079006772,1.0474040632054176,1183.0,2.670428893905192,37.53,-122.32,3.871,37.53,-122.32,0.6065178,0.034777567,0.054976333,0.010973108,-0.005263435,-0.02578145,-0.21007763,0.815779,0.6065178,-0.21007763,0.815779,-0.02578145,0.054976333,0.034777567,-0.005263435,0.010973108,0.14554822,0.040309057,-0.012703989,0.00891663,0.057296574,0.050444517,0.03023598,0.0101872105,0.00334749,0.016068459,-0.003129065,-0.00279553,0.28705367,3.4117804,6,7,10.708963,3.3075237,0
2.4414,52.0,2.900293255131965,1.24633431085044,634.0,1.859237536656892,37.78,-122.42,2.75,37.78,-122.42,-0.446394,0.16392766,-0.12273459,0.032973673,-0.013026662,0.56564385,-0.337692,1.1059737,-0.446394,-0.337692,1.1059737,0.56564385,-0.12273459,0.16392766,-0.013026662,0.032973673,0.068267286,-0.078776896,0.034843817,0.09783326,0.014817357,-0.047932617,0.0015166104,0.051389277,2.4810433e-05,0.0036060214,0.027778506,-0.05417204,8.64501,5.83141,1,3,14.222119,3.0810626,0
10.5045,36.0,6.023668639053255,0.8757396449704142,329.0,1.9467455621301768,33.81,-118.38,5.00001,33.81,-118.38,2.0505865,0.0019691288,-0.007839043,-0.04381156,-0.067941934,0.53536433,0.4148303,-0.004127845,2.0505865,0.4148303,-0.004127845,0.53536433,-0.007839043,0.0019691288,-0.067941934,-0.04381156,0.3262138,-0.2717515,0.048803568,-0.031187389,-0.11922321,-0.025119,-0.07508981,0.048187345,0.015787274,0.0020996928,0.013949826,0.030197203,10.069184,1.9911695,1,0,3.6520104,1.7818667,1
1.74,28.0,6.158892128279883,1.217201166180758,1908.0,2.7813411078717203,41.86,-121.93,0.44,41.86,-121.93,-0.5431192,0.03986215,0.057858385,0.031660583,0.019098999,-0.02131775,-0.84317243,0.6391851,-0.5431192,-0.84317243,0.6391851,-0.02131775,0.057858385,0.03986215,0.019098999,0.031660583,-0.30653238,0.0151146725,-0.0060902797,-0.027124364,0.030299172,-0.0106724,0.0026429892,-0.022176862,-0.032722354,-0.0043171644,0.006424144,-0.023584068,-2.832065,7.065493,-1,8,12.360565,6.401805,0
3.6333,7.0,4.094545454545455,1.0363636363636364,1576.0,2.8654545454545453,33.77,-117.98,1.698,33.77,-117.98,-0.15092123,-0.05262579,-0.11842275,-0.007449582,0.01576702,-0.05756775,0.47444504,-0.30925757,-0.15092123,0.47444504,-0.30925757,-0.05756775,-0.11842275,-0.05262579,0.01576702,-0.007449582,-0.004938349,-0.023709921,0.045504577,-0.002489224,-0.01937136,-0.010197098,0.042069763,0.008900449,-0.01277101,0.020757765,0.010081068,-0.018460676,8.083643,6.4998236,1,0,0.6149404,4.023413,1
4.3851,16.0,5.531365313653136,0.922509225092251,1292.0,4.767527675276753,37.67,-120.97,1.173,37.67,-120.97,0.028556585,-0.09671785,-0.026945837,0.0038475879,0.00083176326,-0.32444626,-0.37875175,0.46437654,0.028556585,-0.37875175,0.46437654,-0.32444626,-0.026945837,-0.09671785,0.00083176326,0.0038475879,-0.2669351,-0.04883787,0.04921502,0.01176275,-0.008185878,-0.0082448395,-0.021801382,0.024288863,0.024880469,-0.04320611,0.00126151,-0.002662778,-3.9093263,4.2063794,15,8,9.62215,5.909935,0
3.4444,48.0,5.040358744394619,1.0358744394618835,783.0,3.5112107623318387,33.98,-118.29,0.931,33.98,-118.29,-0.18906848,0.050740965,-0.089575924,-0.007969933,-0.016797513,-0.24792445,0.30020642,-0.14249986,-0.18906848,0.30020642,-0.14249986,-0.24792445,-0.089575924,0.050740965,-0.016797513,-0.007969933,-0.06387505,-0.003034249,-0.016726002,0.028014611,-0.019513294,0.021420076,0.03036176,-0.022123449,-0.06390472,-0.0129497945,-0.023537911,-0.020065308,11.793356,9.366189,1,0,-1.8008324,7.635097,1
6.3066,17.0,4.714907508161045,1.030467899891186,1650.0,1.7954298150163222,37.87,-122.5,3.461,37.87,-122.5,0.81156474,-0.025564373,-0.15116572,-0.0017770994,0.011314843,0.585688,-0.2561549,1.1304817,0.81156474,-0.2561549,1.1304817,0.585688,-0.15116572,-0.025564373,0.011314843,-0.0017770994,0.08534676,0.09653272,-0.15646005,-0.0018194914,-0.023079693,-0.028326392,-0.042334594,-0.030981362,-0.024263285,-0.0037378669,-0.13084507,0.019760653,-6.403996,5.7963777,3,9,12.300127,2.6946528,0
