feat_MedInc,feat_HouseAge,feat_AveRooms,feat_AveBedrms,feat_Population,feat_AveOccup,feat_Latitude,feat_Longitude,price,Latitude,Longitude,shap_MedInc,shap_HouseAge,shap_AveRooms,shap_AveBedrms,shap_Population,shap_AveOccup,shap_Latitude,shap_Longitude,umap_1,umap_2,cluster
3.2465,27.0,5.258116883116883,1.0892857142857142,1469.0,2.38474025974026,37.67,-122.07,2.306,37.67,-122.07,-0.2711214545502412,-0.023146030837790172,-0.06608383237262595,0.03366623230092967,0.01974603499717103,0.1392110357213273,-0.1125937027280023,0.14843662663398996,7.7591186,8.299607,-1
3.5833,32.0,5.829479768786127,1.0375722543352601,855.0,2.4710982658959537,40.79,-124.13,0.928,40.79,-124.13,-0.2947429928267997,-0.02652863786055647,-0.08155173653194876,0.025585758284346238,-0.035450903121494376,0.06309450028651765,-0.8736671877621323,0.2580806100923634,5.849725,9.514644,0
3.0313,40.0,4.91919191919192,1.042929292929293,1434.0,3.621212121212121,37.72,-122.4,2.191,37.72,-122.4,-0.3186376645579619,0.09432208317857906,-0.06121959653433063,0.015025618197201293,0.02243626859117853,-0.2738392686013145,0.029955075141101625,0.6489511371105678,7.300258,6.299728,2
3.4561,20.0,5.451171875,1.06640625,785.0,1.533203125,38.43,-122.59,2.167,38.43,-122.59,-0.14585136543935587,-0.019132371989773567,-0.05626652416925265,0.020224027964913082,-0.025425882448009102,0.5536508823165024,-0.6156570119256369,0.3994374465506615,6.14078,9.352664,0
6.1834,25.0,6.2611940298507465,0.9402985074626866,862.0,3.216417910447761,34.29,-118.7,2.298,34.29,-118.7,0.8922184232802084,-0.024804389425295642,-0.016686087278376758,-0.10026626164186772,-0.052601028987442254,-0.3241371157774924,0.13990506878694467,-0.0644866380314844,5.250985,3.1154869,2
1.8299,9.0,3.7304747320061256,1.1026033690658499,1780.0,2.7258805513016844,32.72,-117.13,1.375,32.72,-117.13,-0.5735833038035866,-0.13395123127784286,0.06872529336904411,0.04061852832978178,0.0161092485657897,0.051139341647951614,0.3078338618901264,-0.45508614040362144,11.243691,9.822321,1
2.6726,33.0,5.032154340836013,1.2540192926045015,759.0,2.440514469453376,38.51,-123.0,1.531,38.51,-123.0,-0.6366288810795149,-0.00726992368702975,-0.07207502909617283,0.018792212470305384,-0.03975952996082049,0.1010323812862791,-0.43726394603462687,0.37963992919093825,6.614087,9.996331,0
2.5568,18.0,6.114035087719298,1.3157894736842106,356.0,3.1228070175438596,39.49,-121.21,0.771,39.49,-121.21,-0.6278504377990727,0.00378681156991429,-0.08713073311326122,0.024670659553923623,-0.02658887780680017,-0.1446800416803237,-0.4787262074450873,0.05610218235626682,7.3570457,10.865544,0
6.5356,15.0,5.233333333333333,0.9733333333333334,747.0,1.66,33.66,-117.83,2.728,33.66,-117.83,0.9076913425697208,-0.3283692719357699,-0.03907421047218756,-0.15867065427385396,-0.05663452769214354,0.31470056096008087,0.2598741811794246,-0.11949358632765612,5.4427285,2.551393,2
3.2321,20.0,5.3755458515283845,1.0829694323144106,1117.0,2.438864628820961,34.09,-117.66,1.625,34.09,-117.66,-0.4469980981068265,-0.031964759425228105,-0.1019892556096417,0.04744389258910401,0.0019050484986131255,0.13900702152582112,0.10501960067923877,-0.4183534923340875,10.974153,9.759534,1
8.1888,37.0,7.235138705416116,1.1003963011889035,1925.0,2.542932628797886,34.09,-118.53,5.00001,34.09,-118.53,2.0668603233997835,0.19150765600736758,0.06895733418109985,0.10044632287510342,0.05416394216308358,0.21441623509524815,0.2908409771997519,0.033966043804158026,-2.9851344,7.4085655,-1
6.4666,37.0,6.608910891089109,1.0132013201320131,1602.0,2.6435643564356437,37.88,-122.11,3.482,37.88,-122.11,1.286972721160587,0.12124639532063866,0.008773257614711098,0.020346987000599878,0.11065026499778223,0.08214729745363399,-0.3549918892532999,0.14579415886016855,5.023282,3.96096,2
3.2569,15.0,5.444444444444445,1.08994708994709,891.0,2.357142857142857,36.84,-119.77,1.244,36.84,-119.77,-0.2406057024733193,-0.1593919050848541,-0.09722028404769673,0.03723037534287128,-0.02521235536861718,0.12092936297698122,-0.20217624924614966,-0.24908122024800491,8.861297,9.172272,0
2.3241,43.0,3.5569620253164556,0.9409282700421941,1590.0,3.3544303797468356,33.96,-118.21,1.593,33.96,-118.21,-0.6789254564982157,0.11272947943313857,0.07144390835714655,-0.07692607714382434,-0.0025786490484011287,-0.33494447662854504,0.2721499420906147,-0.11865244776110877,13.703102,9.418476,1
1.7636,52.0,5.175637393767706,1.0084985835694051,855.0,2.4220963172804533,36.75,-119.81,0.551,36.75,-119.81,-1.099202998490978,0.20246192995208712,-0.08220191304725812,-0.05067967513815339,-0.041341770749363446,0.06547493824303188,-0.1764356884382139,-0.2378549562581846,8.7806225,10.991314,0
1.9338,43.0,3.2420091324200913,1.0776255707762556,1506.0,3.4383561643835616,37.78,-122.23,1.125,37.78,-122.23,-0.7856849711090976,0.08861405807631417,0.11713545626966931,0.0364056240651346,-0.02152329262075303,-0.3357669423635645,-0.1661830553868974,0.18690006950282578,8.067533,10.190768,0
4.7804,19.0,6.347058823529411,0.9941176470588236,1378.0,2.7019607843137257,36.83,-119.77,1.011,36.83,-119.77,0.1164719898700154,-0.03706081412180621,-0.006980979294713838,-0.08852698065951581,0.00465492498117654,-0.05393051934972549,-0.17439375364616103,-0.284999992790438,8.77524,3.2147985,1
4.375,34.0,4.532051282051282,1.0192307692307692,381.0,2.4423076923076925,37.6,-122.39,3.409,37.6,-122.39,0.22760197488008407,0.049219775818140056,-0.0006695100707130141,0.056603146500835484,-0.010170858978322908,0.21988296827058357,0.04487863578602636,0.48954810265007653,7.2711883,5.607009,2
8.7657,24.0,8.093117408906883,0.9878542510121457,759.0,3.0728744939271255,34.14,-118.85,3.663,34.14,-118.85,1.9441831496034603,-0.11085996594178149,0.05565083366762002,-0.059539378958961955,0.014503668609444466,-0.07914895318703691,0.14391043874076562,-0.03040805635439629,-3.1135993,6.9922333,-1
3.5234,31.0,4.220588235294118,1.0833333333333333,1675.0,2.7369281045751634,33.91,-118.35,2.65,33.91,-118.35,-0.26037219406433604,-0.030536005058461553,0.021966413525930942,0.049397642484867214,-0.0014672451725630741,-0.003550384803746821,0.3670148605620905,0.02923520815997586,12.360557,7.0591803,1
3.7361,48.0,5.754617414248021,1.1055408970976253,1041.0,2.746701846965699,37.75,-122.49,3.202,37.75,-122.49,-0.06686119496781828,0.23358989866423252,-0.05710682091738788,0.03598855701561527,-0.00013514746688977764,-0.020740209663567478,0.08001753575751713,0.7367266574327892,7.3943787,6.1423197,2
2.4113,23.0,4.7565445026178015,1.0471204188481675,1376.0,3.602094240837696,37.7,-122.41,2.142,37.7,-122.41,-0.6142389065946575,-0.020633070811400173,-0.012521274407782135,0.016535074798133535,0.01854985263506488,-0.24007895833023005,0.006536568914914458,0.6199493612234086,7.7081227,9.506483,0
3.9414,18.0,5.366754617414248,1.0448548812664908,4976.0,3.282321899736148,33.87,-117.55,1.371,33.87,-117.55,-0.27284602001408187,-0.0915854053566949,-0.09344020927829866,0.01494157493459495,0.07603613765716828,-0.20443499496330786,0.04853060651828472,-0.28931084204703217,10.372957,9.12029,1
4.4259,6.0,4.114130434782608,1.0570652173913044,1531.0,2.0801630434782608,37.56,-122.01,1.58,37.56,-122.01,-0.0027970231730577028,-0.37861872793521534,-0.042072541198696245,0.024256730488735192,-0.0029239005842121666,0.19165207559349326,-0.12174483960259094,0.13302248899993369,7.6930833,7.3394113,-1
2.6033,22.0,4.055194805194805,1.0876623376623376,699.0,2.2694805194805197,38.34,-122.71,1.216,38.34,-122.71,-0.5923863116796879,-0.01744942011491174,-0.05391749442241587,0.02715724002305592,-0.05078480283562924,0.18796838811988345,-0.5164583836231633,0.3401101500353741,6.428844,9.966719,0
3.2368,44.0,5.264840182648402,1.08675799086758,657.0,3.0,36.98,-122.02,2.125,36.98,-122.02,-0.25464941563045246,0.16550687974672817,-0.036539839196718486,0.03048814557453034,0.033760782118332514,-0.08164687449605149,-0.04239999920456903,0.13466124553674566,8.039825,8.582952,-1
5.225,16.0,5.502906976744186,0.9825581395348837,1461.0,4.247093023255814,37.58,-122.07,2.137,37.58,-122.07,0.2453949634375966,-0.1637877361317384,-0.04859984629529632,-0.05999598297800313,0.004030193241810543,-0.2248080727407097,-0.06971466786890837,0.15517058901725,7.02574,4.9452004,2
2.9384,38.0,4.30186170212766,1.0226063829787233,1284.0,1.7074468085106382,33.77,-118.16,3.041,33.77,-118.16,-0.41200018018794327,0.17601486664698593,-0.006362143872310855,0.006372934440980164,-0.005423487156702721,0.6082388426453983,0.3847190346217614,-0.03923754344992672,11.276153,5.538088,1
2.2868,16.0,5.220843672456576,1.1129032258064515,1634.0,2.0272952853598016,35.25,-120.68,2.337,35.25,-120.68,-0.5474354673400342,-0.08925885055627107,-0.09374707471185013,0.04816741347230772,0.014089322714134177,0.3842655104383392,0.2616950885119625,0.1492800457532208,11.63353,6.148258,1
3.1753,27.0,5.134228187919463,1.0033557046979866,2212.0,2.4742729306487696,35.35,-119.04,0.85,35.35,-119.04,-0.5457004560668244,-0.018656344200315145,-0.06778229384521531,-0.10124698807217822,0.01879947979284854,0.06114994858597554,-0.19139353094656336,-0.22631152154690556,8.791592,9.903474,0
6.0298,23.0,6.874251497005988,1.0658682634730539,902.0,2.7005988023952097,38.48,-122.72,2.891,38.48,-122.72,1.0195459298880225,0.004730478416535333,-0.008229328911606203,0.023006084159381796,-0.08353836615091488,0.019662096193488462,-0.4091769498797618,0.2955092799416489,5.129432,4.1047673,2
4.1842,34.0,7.020576131687243,1.1358024691358024,628.0,2.5843621399176953,34.36,-119.71,3.64,34.36,-119.71,0.23497346431515095,0.052281435572983,0.10132583218748817,0.07614269806162301,0.04568581684892199,0.2673496585022498,0.29895938136756905,0.035728293850560026,10.128336,4.7140217,1
2.6411,52.0,5.170403587443946,1.053811659192825,481.0,2.1569506726457397,37.77,-122.24,2.41,37.77,-122.24,-0.7523182936754739,0.30503120610136764,-0.06270269285816545,0.04968254701876559,-0.015818042749039533,0.3605214437996673,-0.0544916974657637,0.2994956610370234,7.3087654,9.875328,0
2.9542,15.0,6.074581430745814,1.143074581430746,2317.0,3.5266362252663623,33.85,-117.3,1.279,33.85,-117.3,-0.405110474857059,-0.1256416250397671,-0.048918190150178745,0.044044664484153395,0.03545869469589289,-0.1795411239540911,0.07304114915476065,-0.30013146685120795,10.447182,9.298902,1
3.25,39.0,4.503205128205129,1.0737179487179487,1109.0,1.7772435897435896,34.06,-118.36,3.55,34.06,-118.36,-0.20543203662031834,0.17925103418563912,-0.0010472083559110376,0.02933005405995712,-0.0013018826789233087,0.6807715873899711,0.5126713841600128,0.18359876184967647,11.166299,5.352196,1
2.8835,17.0,4.4476744186046515,1.1744186046511629,883.0,2.566860465116279,33.81,-118.0,1.965,33.81,-118.0,-0.4172116143826457,-0.10796504505948458,0.022136456170557203,0.05129350577589005,-0.02991648802253228,0.12729909069666526,0.29929226932364,-0.059806454773655315,12.240237,6.7556944,1
3.6154,52.0,5.616016427104722,1.1478439425051334,1076.0,2.209445585215606,38.06,-122.21,1.557,38.06,-122.21,-0.2388943980261885,0.24874276903633316,-0.06470457563965082,0.013877183049884953,0.02398683385998586,0.24150248106088298,-0.9039332066400466,0.18420456643768388,5.924207,9.419743,0
1.9038,39.0,3.77734375,1.0,903.0,3.52734375,33.91,-118.26,0.931,33.91,-118.26,-0.7196309047108845,0.04446951474480931,0.053358167877443255,-0.07118432179506064,-0.05708291736138713,-0.3318559581022554,0.2613652243607002,-0.09550578291230319,13.608694,9.524193,1
2.7868,15.0,5.338129496402877,1.0095923261390887,1004.0,2.407673860911271,38.7,-121.33,1.178,38.7,-121.33,-0.5696574160572672,-0.06839594165828977,-0.09760434529643966,0.02611578362703985,-0.009931365457647974,0.10695527043960901,-0.39106811497918925,0.03873875228319121,6.9415545,10.605837,0
7.3841,40.0,6.698412698412699,1.0,158.0,2.507936507936508,37.65,-120.98,1.722,37.65,-120.98,0.9458918914686204,0.03903544913858089,-0.0564622308967046,-0.14158244979761334,-0.48982994088833487,-0.03372493150194326,-0.3053932816266944,-0.03818330753339698,5.612742,4.0926456,2
5.9359,24.0,6.786307053941909,1.053941908713693,1496.0,3.103734439834025,32.81,-117.23,4.222,32.81,-117.23,1.1243729288478574,-0.03166689449215132,0.049207595580886415,0.08268915182466327,0.020829664185302826,-0.006100227459406002,0.44495824703043035,0.005246226466142216,5.6270514,2.632772,2
2.4632,35.0,5.56043956043956,0.9862637362637363,786.0,2.159340659340659,38.61,-121.39,1.569,38.61,-121.39,-0.5916547910272428,-0.015020219518710768,-0.08279940015872791,-0.0788168466139095,-0.004001964605165096,0.19401111888028924,-0.5050468588923729,0.021033710093650054,6.5893,10.537843,0
4.5493,43.0,4.6923076923076925,1.026525198938992,1102.0,2.923076923076923,37.66,-122.43,2.815,37.66,-122.43,0.1527355574506427,0.22511440555494588,-0.056303427248670566,0.00963490414298092,-0.0164137226311073,-0.10010896190763137,0.042728968296228395,0.46886091657136364,7.309607,5.876677,2
2.2847,26.0,6.001420454545454,1.2585227272727273,1795.0,2.549715909090909,35.28,-120.69,2.47,35.28,-120.69,-0.6909871296014343,-0.010787407224022393,-0.009855759378470655,0.041691787361333006,0.026318128470758623,0.17995904087475453,0.25210081402235374,0.10420669869521132,11.827633,6.3219185,1
4.3702,7.0,7.409893992932862,1.1890459363957597,1355.0,2.393992932862191,39.24,-121.21,2.261,39.24,-121.21,0.03299321151009173,-0.23153647446851083,0.09384657780238963,0.07454284770885261,0.018098034920698097,0.18442544518393766,-0.35165378336771885,0.07195378236820006,6.8298864,7.562993,0
2.3375,33.0,3.6363636363636362,1.0267379679144386,2649.0,4.721925133689839,33.93,-118.35,1.706,33.93,-118.35,-0.5974139983003158,0.009833213216047586,0.1535178720093673,0.010162244549013568,0.05568689549354348,-0.3337568302127826,0.3238681345230869,0.02199906245936288,13.796236,8.983551,1
1.5319,20.0,4.521929824561403,1.0219298245614035,1285.0,2.817982456140351,37.11,-120.25,0.505,37.11,-120.25,-1.0385729347253885,-0.023908177678710705,-0.033193299773488005,-0.00717449914810188,-0.006695323978143657,-0.086218179731673,-0.12847288378627814,-0.049612441363284986,8.624826,11.016407,0
3.8668,45.0,5.460949464012251,1.0735068912710566,1601.0,2.451761102603369,34.18,-118.34,2.32,34.18,-118.34,-0.17690259827780452,0.16421524654205963,-0.08650210284165717,0.028433130724394337,0.017012607280539365,0.17380927430057397,0.2714255467066727,-0.11397795608481051,11.069827,5.8724465,1
1.3713,23.0,4.329938900203666,1.030549898167006,2091.0,4.258655804480652,36.96,-120.04,0.518,36.96,-120.04,-0.997162807794555,-0.021593224444415426,0.00953840173417583,2.4208328243262875e-06,0.01385826369807715,-0.26957480668066197,-0.1594515535399533,-0.07094967797595612,8.650203,10.932533,0
4.725,23.0,6.442260442260443,1.0933660933660934,1103.0,2.71007371007371,33.7,-117.96,2.896,33.7,-117.96,0.1450530848454526,-0.00595558257257894,0.006755553819200165,0.03745426621034348,-0.025454343811367176,-0.022556503726792708,0.3613782178489506,-0.08408633091198255,9.46041,4.1018157,1
2.2754,23.0,5.1298527443105755,1.036144578313253,2435.0,3.2597054886211514,39.0,-122.13,0.592,39.0,-122.13,-0.6910411304860941,-0.006544414214500882,-0.09902705986994212,0.0016049384711894418,0.02830899474419332,-0.21389502961014356,-0.45164598284249746,0.17587612200299468,7.4627,10.8162985,0
2.7857,20.0,5.11018711018711,1.0207900207900207,1227.0,2.550935550935551,37.79,-120.98,1.109,37.79,-120.98,-0.7174053626175352,-0.01650107555717912,-0.0945273702865916,0.008232622315696315,0.002782317855188472,0.08866940784938543,-0.20138824586676396,-0.03160352459788863,7.994995,10.212351,0
5.0278,14.0,6.230088495575221,1.1084070796460177,1448.0,3.2035398230088497,32.99,-116.89,2.109,32.99,-116.89,0.17524252316438807,-0.25059209011245637,0.01037349046648107,0.0360232675290056,0.018076152683072087,-0.21114301379830056,0.3000738315888861,-0.2974299348671647,8.996584,3.0839653,1
4.3906,36.0,5.8621621621621625,0.9702702702702702,1018.0,2.7513513513513512,33.78,-117.93,2.313,33.78,-117.93,0.108731261610529,0.029874145882605063,-0.04580512313824518,-0.06615944213610278,-0.024367928224549168,-0.006818923351134142,0.25618341812382284,-0.04690797373645186,9.609338,4.2598224,1
5.1271,22.0,6.018867924528302,1.044811320754717,1066.0,2.5141509433962264,34.43,-119.77,3.425,34.43,-119.77,0.32999788304683575,0.04183275772563876,0.028974773623030053,0.03735041380659876,0.012338774253656554,0.2972787942751784,0.27488071152020943,0.00425260106012049,10.075906,4.769317,1
4.5122,36.0,6.379679144385027,1.0588235294117647,1176.0,3.144385026737968,33.93,-117.43,1.133,33.93,-117.43,0.14188103611216873,0.011600097693865438,-0.013433433221874005,0.014351256998617033,-0.010715664035482358,-0.32144826989048964,0.022718331669869328,-0.3399627479522708,8.962974,3.4266143,1
4.106,10.0,5.7818012999071495,1.0807799442896935,2909.0,2.701021355617456,38.55,-121.55,1.159,38.55,-121.55,-0.21716302454781763,-0.11151560618529895,-0.07920643320661555,0.033111503113623146,0.011615439256775046,-0.00708342863432928,-0.43679599903052124,0.037334801142006005,6.5856633,8.398692,0
4.1161,49.0,5.406417112299465,1.0338680926916222,1284.0,2.2887700534759357,34.17,-118.34,2.325,34.17,-118.34,-0.08558147672702074,0.2218394356405702,-0.062224991614493554,0.01048737429312802,0.008325822848683695,0.44447814158589,0.2245971050552331,-0.05260769797458867,10.86779,5.5030856,1
1.9944,52.0,6.046610169491525,1.1906779661016949,620.0,2.6271186440677967,37.76,-122.41,2.625,37.76,-122.41,-0.7551752291671027,0.2664482450912697,-0.018244173712911704,0.054587730314920604,-0.003960120440403664,0.06982257209286681,0.006538842278375265,0.6092292516290502,7.408981,9.798363,0
0.957,52.0,2.709016393442623,1.2950819672131149,392.0,1.6065573770491803,40.8,-124.17,0.6,40.8,-124.17,-1.0994980307505895,0.09165395103658408,0.05002004840480246,-0.004882812777525176,-0.11204894401179383,0.30738864451668807,-0.9555582337522502,0.20585257269139648,5.9502554,10.429984,0
2.8056,26.0,4.673684210526316,0.95,992.0,2.610526315789474,40.76,-124.17,0.828,40.76,-124.17,-0.6679302166370197,-0.020506069810689642,-0.0078093283545120455,-0.07301494785681681,-0.022309838527831662,-0.003195850062123236,-0.7027716380057993,0.23418444743658764,5.8957653,10.26982,0
15.0001,52.0,8.444954128440367,1.1009174311926606,693.0,3.1788990825688073,34.06,-118.33,5.00001,34.06,-118.33,2.1840005436462846,0.38325493482069173,0.09256324338950232,0.03371392727463119,0.10259893088391084,-0.15528582009943587,0.2476067994259698,-0.07652488182204523,-3.01646,7.4247193,-1
2.6226,40.0,4.071216617210682,1.0504451038575668,2747.0,4.07566765578635,34.09,-118.18,1.488,34.09,-118.18,-0.6767181631970121,0.04919155531049022,0.007706228613863887,0.02135371699614875,0.04132677069772399,-0.3035179413143313,0.27796397314438714,-0.10491738827314279,13.611534,9.416016,1
8.0837,25.0,7.587242026266416,1.0337711069418387,1699.0,3.1876172607879925,37.3,-122.01,3.806,37.3,-122.01,1.9557755341456322,-0.11001810927959653,0.050666847322710026,0.0056996993314277385,-0.010904534452945014,-0.15189755301803542,-0.03405753791982999,0.0809371152707351,-3.17956,7.0715036,-1
1.6331,34.0,2.283471837488458,1.0812557710064634,2655.0,2.451523545706371,34.09,-118.32,1.625,34.09,-118.32,-1.0586070216397612,0.02215806177797616,0.2434633158523494,0.05722676295022931,0.022292204349705167,0.045109384361693,0.37462040539429253,-0.0502074231967144,12.963679,9.909074,1
1.7132,38.0,4.408740359897172,1.06426735218509,1714.0,4.406169665809768,34.0,-118.24,1.082,34.0,-118.24,-0.9422519022261753,0.053002199322119074,0.018272351666319527,0.011467425692741725,-0.008169152523686126,-0.33639266354054254,0.28943940757700815,-0.11998330295541317,13.20323,9.858389,1
6.3267,36.0,5.246628131021194,1.0539499036608864,1090.0,2.1001926782273603,33.96,-118.45,5.00001,33.96,-118.45,1.2970110234436345,0.19719723737051886,-0.013935745144779747,0.08361622912163101,0.08781135242579295,0.4312738216435254,0.39144978612095255,0.10679534237346731,5.871471,2.9230816,2
7.6447,45.0,7.432748538011696,1.1111111111111112,419.0,2.4502923976608186,34.06,-118.47,5.00001,34.06,-118.47,2.038287805037389,0.22178713808945485,-0.00828314524166316,0.0856541776156245,0.024013219032330748,0.14322514558281257,0.38784776721213854,0.07159460013741707,-2.987257,7.3782516,-1
0.7054,43.0,2.2291666666666665,0.9166666666666666,107.0,2.2291666666666665,33.12,-117.08,1.375,33.12,-117.08,-0.9355627215297179,0.1343263873907213,0.16792118977442896,-0.06199327968060282,-0.07320172567541927,0.17954468285928885,0.3248523138662507,-0.605409336561959,11.775667,10.33216,1
3.2353,16.0,4.40282131661442,1.109717868338558,1260.0,1.974921630094044,33.66,-118.0,2.529,33.66,-118.0,-0.1766955713469347,-0.1374149075848509,-0.012581667616971765,0.04246276699060067,-0.013415815415900704,0.43315046308516536,0.41682042971354416,-0.04079986937125325,11.000719,5.774945,1
1.625,32.0,4.582491582491582,1.2222222222222223,1483.0,4.993265993265993,35.38,-118.97,0.468,35.38,-118.97,-1.0228237635501969,-0.001802263372657184,-0.029787372998641096,0.0025359124824094865,-0.004507331223694587,-0.27724272968187563,-0.20010948131381032,-0.23872390316388153,8.820128,10.939448,0
4.0625,19.0,6.729064039408867,1.083743842364532,596.0,2.935960591133005,39.11,-121.68,1.417,39.11,-121.68,-0.24199312159670866,-0.02882827963760827,0.0021516008235380156,0.02525224632623906,0.02912675798213437,-0.07822301178349698,-0.4692480471267841,0.08635089433092745,6.505913,8.43368,0
3.7153,16.0,3.2144578313253014,0.9373493975903614,1103.0,2.657831325301205,37.39,-121.87,2.298,37.39,-121.87,-0.19047903706469857,-0.11849328124077373,0.1523864250481333,-0.1198777794711297,0.009118541738631535,-0.036434674248689056,-0.03275204201696553,0.11986582767367067,8.101524,8.287836,-1
4.0536,29.0,4.785294117647059,1.0544117647058824,1593.0,2.3426470588235295,33.8,-118.32,2.858,33.8,-118.32,-0.1575528636994894,-0.03868868856470053,-0.03744122766874599,0.03330877604546182,0.006276832135560789,0.392510360093501,0.37083276406346366,-0.03299468341124914,10.886052,5.727566,1
1.925,43.0,2.3435582822085887,1.031441717791411,3920.0,3.0061349693251533,34.08,-118.29,3.0,34.08,-118.29,-0.47593377629762296,0.11264449662028611,0.44437548513973957,0.03642632804172221,0.27858146801980654,-0.11016480272443308,0.3233611985810417,-0.057051495784368834,13.818659,8.831344,1
3.5268,33.0,4.022964509394572,1.0062630480167014,1623.0,3.3883089770354906,33.98,-118.1,1.52,33.98,-118.1,-0.23068063417361187,-0.022950414078988686,0.02773927736793731,-0.06101338203602515,0.00046882069457460367,-0.3292148065794837,0.24974869875295252,-0.12184403898941765,12.895143,7.9142694,1
3.4634,37.0,5.505586592178771,0.9636871508379888,939.0,2.622905027932961,34.1,-117.66,1.453,34.1,-117.66,-0.30573941551775186,0.00031418952451558275,-0.07006325135337961,-0.06287613109721955,-0.01070989256667604,0.010329670760937163,0.07221503992453442,-0.3985420681869179,10.639277,9.278452,1
3.3661,31.0,5.58648111332008,1.0298210735586482,1640.0,3.2604373757455267,38.05,-121.98,0.985,38.05,-121.98,-0.28079372377609035,0.0010627453486060465,-0.09115055398697555,0.0027070238481595454,0.016256735023907582,-0.21367461395373416,-0.3816262643780736,0.10110469462058087,6.638268,8.436497,0
4.6111,36.0,5.4576271186440675,0.8135593220338984,133.0,2.2542372881355934,38.64,-121.37,1.393,38.64,-121.37,0.12411624055897394,0.0432935788841341,-0.016350180769864973,-0.11346318542547014,-0.12491296104504375,0.10227180190789019,-0.6410727392891838,0.02224584684173396,6.360262,7.329019,-1
8.7382,34.0,6.4421487603305785,1.0041322314049588,600.0,2.479338842975207,37.36,-122.22,5.00001,37.36,-122.22,2.2173982932307603,0.168033385204659,0.0497001354829493,-0.048871027972490655,0.0289799221587921,0.10114025500639678,-0.006758948484291422,0.2423838700454186,-3.2118666,7.345323,-1
2.7125,14.0,4.094262295081967,0.9508196721311475,1037.0,4.25,33.93,-117.94,1.661,33.93,-117.94,-0.5195579576203876,-0.06971485656274067,0.02142508810283738,-0.047358454561663224,-0.027319633590104846,-0.28108905094342546,0.22658216904889195,-0.07488916498507893,13.406195,8.982167,1
5.3363,9.0,6.284931506849315,1.0657534246575342,1142.0,3.128767123287671,38.01,-121.93,1.608,38.01,-121.93,0.4566475621153943,-0.27750300775267867,-0.016560149458824995,-0.029418961351512136,-0.008086268975331497,-0.2444318541321217,-0.3297114175037044,0.13264220015660214,6.4655733,4.8388724,2
3.0682,52.0,3.732843137254902,1.0955882352941178,636.0,1.5588235294117647,33.99,-118.47,4.125,33.99,-118.47,-0.24394354118942574,0.42890520156634965,0.2105536067741627,0.08865942846612668,0.043689784400892134,0.7645768652222515,0.5746297375084912,0.16979337454304091,11.066938,5.071366,1
3.0938,32.0,4.7176470588235295,1.1254901960784314,571.0,2.23921568627451,38.25,-122.04,1.104,38.25,-122.04,-0.43484595707774537,-0.025381377100094,-0.0404780596372814,0.008769548455691278,-0.020732596898015463,0.1114053141460602,-0.5784244450533196,0.14814451886243946,6.098273,9.687448,0
8.2664,52.0,6.63481228668942,1.0511945392491469,696.0,2.3754266211604094,37.43,-122.14,5.00001,37.43,-122.14,1.9835137459153656,0.3985324401188452,0.04148491576760291,0.09124991874235096,0.016377719277228326,0.11754951229094063,-0.0056267006212740184,0.2490173537431279,-3.193138,7.3753347,-1
10.3983,31.0,7.888888888888889,1.2006172839506173,1530.0,2.361111111111111,33.49,-117.73,5.00001,33.49,-117.73,2.264028596958068,0.11423686089934619,0.10816621209298133,0.04406384738783789,0.05468729597925914,0.18167224088245884,0.2983994303290114,-0.22407696853380202,-2.9339504,7.2800875,-1
1.7105,21.0,4.8244444444444445,1.0733333333333333,1315.0,2.922222222222222,35.5,-119.27,0.521,35.5,-119.27,-1.019206186264738,-0.02998915633624648,-0.07273671251954363,0.01242274660929817,-0.007105043411092946,-0.08779611371672211,-0.1673719375250514,-0.22855175864375904,8.833959,10.9649935,0
2.3159,13.0,4.1274060494958755,1.0421631530705775,3094.0,2.835930339138405,33.16,-117.2,0.916,33.16,-117.2,-0.562797354188242,-0.11405715042257032,-0.038301399779982634,0.007018039363294628,0.00396580209087884,-0.060975093947854525,0.28613309620038163,-0.4308770073837986,11.102248,9.944245,1
2.9688,22.0,5.987261146496815,1.1464968152866242,743.0,2.3662420382165603,41.68,-123.91,1.527,41.68,-123.91,-0.4546522624113406,-0.009199183693954498,-0.0205232791959399,0.059583219633749664,-0.02728823522202744,0.1325030219978756,-0.7279544604501019,0.2642847850084933,5.8903418,9.746869,0
1.2625,45.0,5.32404181184669,1.0139372822299653,801.0,2.7909407665505226,37.73,-122.19,0.847,37.73,-122.19,-1.0780273898019037,0.04885799140605847,-0.05111013686226605,0.013053589955634482,-0.021386306513932064,-0.05953490411293965,-0.20718566195394322,0.17390910744610982,8.216049,10.999342,0
6.7978,24.0,6.589189189189189,0.9567567567567568,610.0,3.2972972972972974,33.99,-117.95,3.25,33.99,-117.95,1.0862085029123816,-0.010265472443003056,0.04282431862595743,-0.07619579449515913,0.1548678492905681,-0.2669418126738988,0.20790179046514307,-0.06487063365112593,5.192568,2.9621866,2
7.1298,16.0,7.837719298245614,1.0350877192982457,770.0,3.3771929824561404,32.82,-117.08,2.786,32.82,-117.08,1.1334276881787175,-0.16384439743879955,0.08015026948575017,-0.00020742510984325376,-0.0016286100397428125,-0.23421489346425728,0.2374497273667357,-0.28284787340035966,5.14305,2.6102262,2
